FirstName,LastName,Position,FinalRating,Acc,Speed,Power,Accuracy,Penalty,ShortPass,LongPass,Agility,Control,Strength,Stealing
Rylee,Ferguson,Midfield,75.582,65,60,79,94,68,80,79,72,65,78,62
Conrad,Willard,Defender,71.327,54,75,58,76,70,76,78,57,82,77,67
Myron,Spence,Midfield,64.945,82,63,70,51,56,67,64,66,90,69,44
Lukas,Brittain,Midfield,71.327,76,87,61,58,73,84,42,85,66,74,64
Darwin,Stanley,Goaltender,61.355,62,63,61,78,50,76,50,56,67,72,60
Ari,Schulze,Midfield,72.922,47,78,66,77,64,99,70,77,94,59,51
Gonzalo,Dove,Defender,61.886,69,50,88,51,78,64,56,56,72,55,60
German,Merrick,Forward,68.668,78,88,49,94,47,49,72,70,76,68,59
Camryn,Parker,Midfield,72.524,40,71,60,52,93,79,82,55,75,93,79
Silas,Wilks,Forward,54.839,65,29,57,49,69,61,87,60,66,56,47
Jevon,Chester,Midfield,58.695,55,87,43,61,68,76,49,56,43,59,78
Darren,Boone,Defender,74.651,81,82,66,74,92,99,52,57,84,52,56
Jakobe,Zhu,Forward,61.488,63,75,63,63,62,49,72,60,64,54,71
Jefferson,Estep,Defender,65.343,69,64,76,72,73,62,88,59,53,58,51
Sebastian,Haase,Defender,58.562,71,64,53,83,52,52,27,42,67,64,99
Johnathan,Chester,Forward,61.089,51,64,53,54,58,75,90,57,57,72,62
Joaquin,McCollum,Goaltender,64.679,56,65,59,64,70,64,66,35,51,94,96
Zavier,Bertrand,Forward,77.443,68,66,94,64,52,70,99,83,71,69,80
Oscar,Daniel,Defender,74.651,52,71,97,81,85,95,47,64,73,74,56
Ramiro,Shuler,Goaltender,69.332,65,96,49,53,68,76,64,78,70,57,79
Gaige,Sheehan,Forward,61.089,43,52,77,82,42,97,75,54,43,66,62
Dallas,Willard,Midfield,62.019,52,81,80,70,63,64,54,35,44,86,71
Skylar,Trujillo,Defender,66.939,65,54,96,80,56,91,71,70,37,66,51
Justus,Lynch,Forward,73.055,63,62,80,66,88,67,98,73,59,56,71
Milo,Timmons,Forward,66.54,71,62,70,58,49,89,65,48,65,87,70
Bobby,Henderson,Defender,63.615,61,75,56,58,47,84,86,35,70,73,67
Dante,McKinney,Defender,71.327,58,48,83,53,58,87,78,73,82,62,88
Mark,Cook,Midfield,73.321,73,79,77,58,46,75,75,65,77,79,81
Andy,Jordan,Midfield,70.396,82,85,87,75,54,58,74,54,56,59,79
Mathew,McGregor,Forward,73.986,86,52,85,82,42,88,91,74,79,68,43
Jim,Cao,Defender,59.227,85,42,43,55,51,59,71,83,53,77,60
Kaiden,Holloway,Midfield,66.806,85,55,76,69,70,86,73,60,54,57,51
Luca,Correa,Midfield,69.066,70,62,89,83,44,70,84,63,56,67,65
Dakoda,Crook,Forward,57.233,36,48,77,57,64,59,91,54,60,56,62
Ryley,Christian,Midfield,57.1,72,71,61,53,71,55,52,58,41,66,63
Reed,Skipper,Defender,61.62,52,67,69,82,67,66,70,68,53,39,64
Carlton,Logsdon,Defender,75.582,75,80,82,93,90,86,53,48,88,60,47
Savion,Moffett,Midfield,74.252,58,58,80,82,76,95,99,74,74,50,46
Eliseo,Carlton,Defender,67.338,65,84,83,54,78,72,48,52,58,81,65
Galen,Gregory,Defender,64.945,62,55,49,47,69,65,85,78,65,81,66
Austen,Chavez,Forward,67.338,77,62,81,54,81,74,72,57,63,57,62
Nigel,Reddick,Midfield,69.598,93,83,71,72,69,65,62,50,74,62,56
Kurtis,Guidry,Midfield,61.488,60,78,57,64,79,57,53,71,60,51,66
Bradford,Hawley,Midfield,75.183,84,64,75,64,67,97,73,35,90,72,78
Dejon,Womack,Defender,71.194,67,77,67,50,86,75,76,75,63,84,49
Luis,Buchanan,Forward,57.632,87,60,76,62,77,50,58,38,50,64,45
Isaak,Holder,Midfield,63.482,61,88,70,70,77,74,49,60,54,65,43
Lincoln,Woodruff,Forward,64.945,72,89,84,46,47,63,44,53,52,73,99
Jerrod,Stoddard,Defender,62.95,93,57,73,54,67,72,55,39,48,76,73
Angelo,Burch,Midfield,70.662,49,53,87,55,78,70,69,70,92,74,68
Neo,Schmidt,Forward,79.172,85,70,85,92,87,99,57,46,74,66,68
Alan,Logsdon,Defender,70.529,81,63,97,74,62,84,73,71,55,47,57
Estevan,Watt,Forward,78.108,76,86,86,63,97,67,68,71,73,57,77
Federico,Hoskins,Forward,77.576,67,79,73,65,71,80,61,85,81,82,73
Dante,Summers,Forward,69.864,96,62,78,89,84,73,63,60,65,51,38
Tommy,Lomax,Midfield,69.066,60,64,74,72,71,73,79,64,60,60,76
Tyrell,Infante,Defender,65.078,68,82,58,42,36,94,78,60,66,67,72
Benny,Link,Forward,80.767,74,82,77,74,71,87,76,93,75,74,58
Cannon,Curtin,Midfield,61.753,55,59,55,75,84,60,72,65,36,62,75
Francesco,Richey,Defender,66.407,55,66,62,58,60,74,85,80,56,77,60
Steve,Cheek,Defender,68.269,73,81,61,59,53,72,52,73,64,87,72
Denzel,Fraley,Forward,67.338,62,62,70,73,51,82,52,91,87,50,60
Nasir,Curtis,Forward,73.454,69,59,73,77,99,73,76,60,44,65,91
Franklin,Kenny,Forward,69.199,40,70,65,71,98,83,83,46,73,79,46
Kobi,Platt,Forward,72.125,69,81,60,58,54,90,74,86,89,56,59
Adam,Sisson,Defender,64.679,61,52,80,80,57,71,85,73,42,79,40
Baylor,Spangler,Forward,60.158,61,74,76,81,60,67,39,55,61,57,55
Austen,Haines,Defender,65.609,93,83,61,67,53,73,66,48,67,67,49
Raul,Mercer,Defender,68.003,62,53,70,84,50,60,66,49,70,83,98
Conor,Roberson,Midfield,70.263,59,84,64,66,75,77,80,55,73,69,60
Presley,Reno,Midfield,63.482,69,64,55,40,68,63,59,70,97,64,62
Mauricio,McCann,Forward,62.95,73,56,60,65,73,58,71,48,60,75,68
Demetrius,Somers,Forward,70.928,92,47,85,70,97,54,77,75,62,51,57
Tyrell,Gardiner,Defender,65.078,66,75,91,94,61,78,64,56,49,40,49
Hassan,Ibrahim,Midfield,64.546,66,77,68,65,70,62,56,67,42,71,75
Elvis,Kinsey,Defender,64.812,63,59,67,57,77,87,75,68,70,29,69
Deven,East,Forward,65.742,50,85,54,85,83,56,80,73,66,37,59
Guadalupe,Wetzel,Midfield,60.69,51,44,61,73,60,43,89,81,70,52,66
Trenton,Mcallister,Forward,73.72,63,99,68,77,61,73,76,57,81,66,67
Zakary,Driscoll,Forward,59.094,63,65,65,82,52,57,70,55,56,33,80
Lucas,Huston,Defender,58.562,64,58,68,46,56,41,46,82,55,82,76
Reid,Larson,Goaltender,64.28,65,68,84,48,52,77,53,51,70,69,80
Mordechai,Allred,Midfield,71.327,71,91,76,63,78,89,50,73,62,55,62
Markell,Bird,Midfield,68.801,71,84,72,56,86,69,79,63,38,62,71
Jonathon,Worthington,Forward,61.488,76,64,71,55,73,46,61,58,61,73,58
Luis,Weston,Goaltender,73.055,92,78,67,90,75,70,88,69,36,58,60
Mariano,Saucedo,Forward,68.136,70,79,65,80,72,56,76,80,50,59,59
Armani,Jamison,Midfield,71.46,71,51,50,75,61,57,99,74,64,70,99
Bret,Bergman,Defender,78.507,96,53,99,80,72,73,99,72,62,38,80
Gerard,Coleman,Defender,67.87,62,66,52,66,55,80,72,78,76,66,71
Jensen,Richmond,Forward,68.269,85,58,68,57,76,89,79,58,81,44,52
Waylon,Fagan,Forward,67.604,59,72,88,66,52,82,55,82,84,49,53
Daylon,Terry,Goaltender,60.291,69,61,69,99,35,63,56,65,70,44,56
Deven,Rosen,Goaltender,59.094,62,61,51,60,60,78,51,37,55,70,93
Pierce,Crosby,Defender,71.061,56,76,60,73,65,82,63,47,67,99,80
Barrett,Heller,Midfield,71.194,80,52,48,63,72,45,71,93,60,99,86
Kyler,Canfield,Midfield,59.892,38,68,45,65,70,71,66,76,60,61,64
Alan,Faircloth,Midfield,62.152,66,77,42,46,72,81,67,76,45,66,63
Brent,Swafford,Defender,58.695,67,65,74,85,46,50,61,64,46,61,56
Herbert,Skipper,Defender,74.518,64,67,67,66,55,70,82,79,55,90,99
Aubrey,Reinhardt,Midfield,77.044,60,66,52,75,96,67,99,81,72,66,79
Cristian,Krueger,Forward,71.194,68,62,47,58,80,91,80,69,69,57,88
Giancarlo,McNamara,Forward,68.269,43,67,84,53,99,74,64,53,79,64,67
Nicolas,Liang,Midfield,68.402,73,80,80,78,54,71,61,62,78,75,36
Geovanni,Pickering,Midfield,81.299,87,67,61,99,88,92,69,74,77,73,58
Bryon,Harms,Midfield,71.46,83,58,99,71,63,49,73,72,68,74,61
Samuel,Fletcher,Defender,73.454,65,54,81,78,84,72,67,74,85,46,80
Antwan,Anthony,Defender,85.288,89,80,89,72,66,99,93,61,75,79,72
Mackenzie,Bean,Defender,76.114,80,52,53,74,80,89,64,73,80,81,80
Andre,Pritchett,Defender,79.837,65,99,75,64,68,87,84,64,68,73,87
Milo,Ng,Forward,57.1,56,67,65,55,84,54,75,72,40,50,45
Javon,Cardona,Forward,69.864,62,57,40,73,83,75,76,68,82,77,66
Mike,Marks,Forward,76.114,81,86,98,99,66,40,75,45,59,79,78
Tariq,Lujan,Goaltender,72.524,71,70,63,99,73,82,71,84,75,59,32
Anthony,Conrad,Goaltender,72.258,67,68,97,67,73,80,75,87,51,50,62
Richard,Kenny,Defender,73.055,87,66,97,54,72,76,60,84,61,71,55
Zain,Forman,Midfield,66.673,92,62,77,53,52,72,63,65,95,48,56
Tristen,Talley,Midfield,65.476,66,45,84,49,62,82,93,59,70,51,65
Rohan,Meier,Forward,61.089,52,53,63,78,83,52,51,64,78,45,74
Leif,Joseph,Midfield,80.634,57,59,99,76,69,84,73,89,82,73,79
Tyshawn,Carpenter,Forward,66.939,56,77,55,92,57,93,83,58,36,50,80
Jay,Nickel,Defender,77.576,70,75,36,70,99,85,89,71,90,63,69
Coby,Smoot,Goaltender,71.859,64,60,56,81,78,60,50,74,77,80,94
Frank,Trinidad,Defender,64.812,73,66,62,65,61,84,62,52,63,68,65
Larry,Metcalf,Midfield,69.864,80,56,92,67,64,68,70,78,68,62,54
Abner,Kaiser,Forward,71.593,94,62,76,91,93,86,58,42,75,59,36
Roman,Barfield,Forward,76.778,79,61,90,96,72,70,90,67,76,42,68
Tyriq,Weiner,Goaltender,64.014,68,75,64,62,61,53,66,75,60,76,55
Forrest,Gandy,Defender,69.864,71,60,63,60,63,88,61,43,77,74,99
Ivan,Finn,Midfield,69.332,73,46,68,59,75,77,73,61,63,86,74
Rowan,Calvert,Midfield,66.54,79,74,67,84,83,50,63,35,96,53,50
Bridger,Stowe,Defender,63.881,69,59,71,48,73,62,76,66,68,41,81
Sergio,Fairbanks,Midfield,69.465,59,78,90,64,60,80,62,74,77,62,50
Braden,Sharpe,Goaltender,63.216,66,75,72,68,66,30,73,68,99,29,63
Frankie,Christian,Midfield,65.211,59,89,82,84,50,74,50,41,70,67,58
Darrell,Merriman,Defender,72.391,75,88,86,81,65,56,64,53,49,84,77
Ean,Sams,Defender,78.773,56,87,54,84,73,84,74,90,82,73,69
Dillon,Blair,Goaltender,70.263,96,66,73,59,81,68,90,48,51,86,44
Joe,Harmon,Forward,73.321,61,46,84,74,71,72,65,62,70,87,93
Waylon,Smoot,Midfield,63.083,52,52,51,64,56,80,60,58,61,82,92
Tyreek,Spangler,Goaltender,60.291,74,39,70,68,69,40,79,56,64,66,62
Tayler,Watson,Defender,73.454,71,76,67,91,81,60,73,73,78,61,55
Rocky,Burger,Midfield,66.141,72,82,71,66,84,43,43,66,85,49,70
Joseluis,Delarosa,Goaltender,60.291,69,49,90,70,51,25,81,46,74,50,82
Allen,Gerard,Midfield,64.546,58,67,59,94,70,53,68,73,51,60,66
Garret,Kaiser,Defender,72.657,79,63,70,69,60,89,75,62,67,86,60
Javon,Aranda,Forward,73.454,73,72,89,82,61,50,66,78,50,66,99
Ladarius,Sneed,Forward,68.934,85,60,64,59,59,68,66,55,75,80,81
Kobi,Carlton,Defender,74.252,79,63,86,65,92,75,79,67,63,73,50
Guy,Harms,Midfield,68.668,83,67,54,77,65,73,58,59,54,73,87
Jace,Chavez,Midfield,63.083,60,74,61,72,89,62,64,47,71,67,41
Sydney,Addison,Defender,66.407,42,61,88,70,76,91,57,71,46,66,65
Wyatt,Razo,Forward,73.853,63,63,84,59,71,95,64,63,87,68,72
Abner,Caswell,Defender,73.055,69,59,62,62,76,69,89,85,62,65,85
Hassan,Miranda,Forward,76.645,71,73,72,62,64,94,63,83,83,73,72
Stephan,Walter,Midfield,61.488,86,68,63,60,46,59,87,60,58,53,56
Dwight,Skipper,Defender,68.003,69,88,50,56,95,38,73,81,87,43,65
Alexzander,Boston,Forward,61.62,59,51,72,81,60,76,79,58,56,57,48
Tavian,Garcia,Midfield,74.385,68,45,70,72,75,89,97,77,63,76,61
Kendall,Havens,Goaltender,66.806,53,69,31,54,73,92,51,71,61,82,99
Louis,McGraw,Defender,68.402,67,77,81,74,85,60,63,66,55,72,48
Tyrique,Reinhardt,Midfield,70.529,72,58,61,67,61,78,76,58,81,73,79
Kellen,Calkins,Defender,60.025,63,75,56,47,48,77,66,59,52,75,67
Lawrence,Marino,Goaltender,70.662,50,46,84,79,69,87,80,69,57,63,81
Trevon,Colvin,Forward,58.03,50,56,67,47,97,76,66,53,48,67,43
Neal,Huston,Defender,67.737,46,57,62,71,90,71,85,53,53,76,79
Quinton,Pence,Goaltender,56.967,49,60,54,27,71,67,43,47,87,80,77
Roland,Grissom,Goaltender,68.003,53,64,67,65,75,77,62,45,74,75,88
Sonny,Willoughby,Goaltender,68.402,64,64,80,63,85,68,99,83,50,62,30
Baylor,Roberson,Midfield,72.922,79,88,71,56,88,99,37,76,55,85,48
Ian,Chisholm,Midfield,71.593,58,64,90,65,74,88,81,61,69,60,62
Jarrod,Garner,Defender,64.014,85,78,76,43,66,57,61,54,47,73,75
Brendan,Hawley,Goaltender,63.349,85,67,60,57,52,86,76,53,64,49,61
Jarret,Beaty,Midfield,74.252,73,65,76,68,95,68,81,56,83,57,70
Efrain,Curtis,Midfield,69.332,71,88,95,60,43,70,54,69,62,65,78
Marcel,Bobo,Defender,77.177,66,70,81,70,56,81,76,80,60,94,80
Bryce,Tomlinson,Forward,69.332,64,84,70,93,63,67,50,69,95,56,44
Jaylan,Begley,Defender,66.806,65,64,63,62,58,62,83,82,63,67,67
Easton,Hofmann,Defender,70.396,67,84,86,73,68,59,69,83,37,61,76
Melvin,Soto,Forward,64.413,72,71,61,56,58,48,77,39,86,66,84
Daniel,Humphries,Forward,60.823,58,66,95,56,62,68,74,47,45,59,61
Kentrell,Archuleta,Forward,69.997,59,67,77,87,60,62,46,99,66,74,63
Dillan,Larson,Midfield,75.981,99,76,62,80,55,88,78,61,71,56,79
Arturo,Seward,Defender,73.454,63,64,86,57,86,47,97,78,56,73,79
Jean,Guidry,Defender,63.881,79,69,54,62,59,45,64,62,88,99,33
Bret,Lofton,Midfield,71.194,90,69,77,46,57,74,76,51,51,86,92
Davon,Jeter,Midfield,68.003,76,84,54,82,56,78,69,64,59,54,69
Ayden,Parson,Forward,70.795,61,38,86,83,76,66,70,62,48,84,92
Desmond,Donohue,Defender,69.465,83,53,53,73,57,67,64,72,73,76,85
Kentrell,English,Defender,67.87,72,66,62,73,59,68,63,69,40,91,81
Blake,Delarosa,Defender,68.003,73,73,82,58,49,63,74,78,54,61,80
Quinlan,Gannon,Forward,67.205,55,70,99,68,77,75,55,60,76,64,40
Dameon,Mehta,Defender,60.158,99,62,52,52,72,43,52,56,72,80,46
Julio,Beach,Defender,69.066,71,62,83,60,64,98,71,50,76,64,54
Allen,McGregor,Defender,68.269,54,68,52,66,88,85,57,68,50,83,76
Ezra,Sebastian,Goaltender,65.476,74,62,76,77,57,61,47,60,73,70,69
Rylan,Schaffer,Midfield,65.343,62,75,65,47,55,75,72,57,54,88,75
Camden,Coleman,Midfield,78.241,75,90,66,99,72,70,92,77,77,54,50
Konner,Barrow,Defender,66.274,62,55,57,71,78,71,70,83,69,74,42
Jaret,Garner,Defender,67.87,72,53,70,67,86,60,74,61,53,87,61
Stone,Christian,Defender,77.576,75,97,60,55,80,78,63,76,70,98,65
Sergio,Hammond,Goaltender,65.343,49,60,78,65,60,74,80,70,61,70,58
Tyreke,Carmichael,Forward,73.454,61,61,76,94,99,76,76,66,58,56,63
Brennen,Napier,Midfield,62.551,57,67,52,67,60,67,93,73,40,69,59
Fidel,Fagan,Forward,83.161,90,81,98,78,93,76,99,58,58,73,55
Tyson,Archuleta,Forward,65.211,79,78,69,52,49,77,65,67,60,79,49
Grady,Kaplan,Midfield,76.911,82,82,91,63,56,99,56,59,87,65,72
Roy,Simonson,Defender,70.529,85,61,45,60,78,81,92,62,66,67,67
Konner,Arias,Defender,75.183,58,54,70,85,79,67,92,71,60,89,74
Steven,Kuntz,Midfield,70.396,59,53,79,84,82,93,64,54,80,54,61
Phoenix,Witherspoon,Midfield,68.402,55,60,77,59,72,75,47,87,92,68,56
Kenan,Zhou,Defender,73.055,59,82,84,71,53,73,68,66,83,86,58
Jovanny,Schafer,Forward,74.651,64,67,99,91,44,76,57,83,99,50,65
Dennis,Ashworth,Midfield,68.801,52,60,85,64,85,80,64,86,65,45,65
Stefan,Somers,Midfield,63.881,64,68,62,59,58,89,62,67,61,60,64
Yousef,Reinhardt,Forward,58.296,61,69,48,59,95,61,53,53,72,53,48
Armand,Garner,Defender,57.898,77,64,44,76,48,52,50,75,66,79,38
Zayne,Hickman,Midfield,66.407,85,71,78,81,64,69,51,69,54,60,51
Gonzalo,Stoddard,Goaltender,69.332,65,70,75,74,70,90,73,60,51,57,70
Vernon,StClair,Forward,73.454,67,65,68,58,86,94,79,52,90,78,49
Erick,Dickinson,Forward,72.125,57,80,70,70,70,77,72,79,83,60,58
Jovan,Crews,Goaltender,64.812,75,63,53,61,52,91,70,53,60,82,61
Eli,Blake,Defender,62.551,79,39,83,79,79,44,69,68,55,54,55
Marco,Delarosa,Midfield,73.853,64,65,83,87,74,67,73,86,77,58,55
Khalil,Stephenson,Goaltender,73.587,55,67,62,66,86,79,76,67,89,69,71
Austin,Allred,Defender,70.795,64,73,70,72,60,37,84,76,60,96,74
Marquez,Judd,Midfield,66.54,60,81,60,79,98,49,49,48,87,75,48
Cody,Bartlett,Forward,67.737,84,52,85,58,98,69,64,59,62,71,41
Keshon,Reeder,Defender,63.881,66,54,51,86,45,70,77,59,75,55,76
Jude,Field,Defender,71.46,58,99,97,63,78,53,74,60,71,74,44
Beau,Whitten,Goaltender,61.355,67,49,61,65,52,52,79,63,73,68,66
Paxton,Wong,Defender,62.817,65,60,59,65,36,58,74,78,40,72,99
Shelby,Smallwood,Defender,74.651,65,58,62,69,68,67,61,76,83,90,96
Mikael,Parker,Forward,73.321,87,62,81,84,85,75,63,60,57,62,69
Armand,Chappell,Forward,51.648,45,50,56,55,51,59,45,57,52,73,79
Beau,Morse,Midfield,68.934,64,54,48,71,71,84,64,73,63,67,93
Donavon,Merchant,Defender,65.343,72,69,42,71,71,39,91,42,52,77,99
Codey,Tripp,Midfield,63.881,66,46,75,56,70,74,60,54,74,70,69
Brendan,Southard,Defender,62.019,60,55,58,75,51,75,52,71,63,58,82
Tyshawn,Zepeda,Goaltender,66.806,60,67,73,63,64,78,92,64,77,49,49
Reid,Sharpe,Forward,67.471,74,71,52,61,79,78,95,62,45,56,68
Jamari,Gale,Forward,54.042,50,86,44,71,60,56,46,53,58,52,64
Tristen,Martell,Forward,80.634,72,98,66,86,81,82,62,91,75,77,50
Walker,Janssen,Defender,67.604,60,87,68,61,51,87,73,70,57,62,66
Erich,Trujillo,Defender,72.391,69,77,70,91,81,61,61,66,77,76,49
Joaquin,Lane,Defender,67.205,82,75,88,74,66,77,43,53,68,50,63
Brett,Minor,Goaltender,63.615,71,67,61,65,61,48,97,37,88,65,52
Greyson,Garland,Forward,59.759,54,60,47,72,60,62,61,54,54,74,85
Jason,Chavez,Midfield,73.188,56,91,84,60,84,72,77,67,61,67,65
Jamaal,Hayden,Defender,71.726,66,46,99,78,75,86,68,62,84,44,65
Gregorio,Tierney,Midfield,64.014,85,78,69,86,99,40,46,69,47,43,53
Colin,Cline,Forward,75.05,89,60,69,73,67,81,77,67,82,49,84
Andre,Morse,Forward,64.413,77,70,72,59,56,72,68,62,61,70,51
Conrad,Fernandez,Defender,71.859,77,90,67,53,56,75,64,86,82,58,66
Efren,Beverly,Goaltender,63.615,68,43,66,63,70,53,86,52,66,80,65
Ralph,Hammond,Midfield,69.465,61,59,93,79,68,63,66,79,67,75,46
Armand,Mosley,Defender,67.604,64,38,69,49,61,54,92,79,95,62,79
Uriel,Ventura,Defender,76.114,44,77,75,93,99,75,72,61,68,82,60
Pierre,Dye,Forward,62.551,45,67,61,90,67,55,80,59,71,67,42
Kian,Larson,Goaltender,67.072,61,59,59,71,59,62,28,99,72,69,99
Shannon,Chester,Forward,75.449,50,61,66,72,82,88,99,93,59,62,69
Jovanny,Dunne,Forward,71.726,96,65,92,80,82,78,51,54,81,48,46
Harvey,Gage,Goaltender,61.886,71,77,60,91,44,60,84,57,51,54,50
Simon,Finley,Midfield,67.338,86,66,46,85,71,54,74,73,68,52,65
Enrique,Ostrander,Defender,54.44,58,59,50,39,47,73,55,46,57,85,74
Markel,Jung,Forward,60.69,53,55,40,67,91,66,83,67,58,57,53
Conor,Rees,Defender,62.551,75,78,47,31,82,60,75,59,67,57,73
Braydon,Parson,Defender,67.338,75,61,99,53,67,81,70,61,52,49,72
Jamel,Carlson,Goaltender,65.476,76,51,81,61,70,85,57,70,43,57,75
Seth,Iverson,Forward,66.274,51,72,77,81,99,61,61,46,45,72,67
Will,Greco,Forward,69.066,82,55,43,94,69,58,70,73,82,66,61
Jovany,Edge,Midfield,73.853,79,77,52,77,96,79,73,84,66,47,59
Darian,McDaniel,Defender,65.742,42,56,52,61,96,81,63,80,75,65,57
Jay,Stinson,Defender,64.014,57,63,90,47,65,82,49,61,66,81,54
Stephan,Santamaria,Midfield,72.789,53,68,69,57,91,59,74,75,81,86,68
Byron,Langford,Goaltender,71.327,81,83,49,80,82,85,77,59,56,54,64
Mohamed,Sharp,Forward,69.598,67,61,63,62,61,76,55,60,90,71,91
Kale,Kuntz,Defender,62.684,46,73,64,43,51,83,68,64,67,53,93
Jaydon,Gallant,Midfield,66.673,46,87,90,65,57,64,88,76,42,60,60
Dandre,Magee,Defender,77.044,69,54,91,63,77,99,99,87,56,56,62
Vicente,Pierre,Forward,69.731,60,70,77,77,80,69,94,62,56,49,64
Ray,Musser,Goaltender,67.338,62,54,58,76,61,64,56,71,60,96,82
Trae,Bertrand,Midfield,67.205,58,68,64,45,62,59,82,65,68,80,88
Cristian,Cody,Midfield,62.152,78,50,29,68,61,57,57,92,57,80,72
Mikel,Byrnes,Forward,64.679,61,62,75,72,70,67,77,78,33,66,59
Arnold,Alfaro,Defender,60.956,92,70,99,62,59,39,62,71,43,41,54
Harrison,Sebastian,Midfield,70.396,69,58,65,66,69,99,99,51,66,69,52
Rylee,Fugate,Forward,61.753,53,57,70,74,81,53,73,59,63,62,53
Clint,Cartwright,Midfield,72.524,82,59,78,63,74,92,61,81,54,64,71
Demetrius,Redden,Midfield,71.194,57,71,68,56,56,81,69,84,81,63,83
Cristian,English,Midfield,64.147,42,71,77,52,61,55,73,60,84,68,73
Tevin,Ng,Midfield,71.327,68,62,71,73,65,88,61,86,68,66,62
Ira,Campbell,Midfield,60.956,54,71,35,75,82,70,56,46,56,90,57
Humberto,Whitworth,Defender,80.767,77,76,78,86,66,93,91,68,49,73,84
Spencer,Hicks,Defender,68.402,98,69,78,81,77,69,52,58,31,78,57
Trace,Curtin,Midfield,71.593,59,73,62,59,75,83,70,61,81,69,80
Collin,Ponce,Forward,61.62,75,72,69,66,60,49,60,55,64,63,64
Kaden,Clarkson,Forward,74.119,55,57,75,91,68,92,63,94,61,69,66
Kendall,Moeller,Goaltender,67.604,58,70,65,56,65,70,70,61,65,85,77
Damion,Carvalho,Forward,72.922,56,86,59,89,74,52,68,69,69,96,64
Larry,Singh,Forward,74.651,79,77,59,78,56,49,90,99,70,58,80
Jaden,Ash,Midfield,56.834,53,91,55,52,54,65,49,55,54,70,63
Roberto,Haines,Defender,78.241,65,58,72,62,99,96,92,81,49,74,74
Stephon,Sandoval,Defender,70.13,76,69,69,75,70,68,90,53,68,48,75
Yisroel,Sheets,Forward,58.429,69,59,63,67,75,52,57,32,72,68,59
Kody,Huang,Goaltender,65.609,45,65,45,74,70,63,67,63,77,99,59
Caden,Herzog,Defender,62.152,33,61,55,57,71,88,99,60,60,60,57
Matthew,Harms,Forward,68.269,62,65,49,94,86,54,65,83,72,53,64
Marquis,Ceballos,Midfield,56.701,69,55,75,67,66,44,53,48,70,65,48
Chandler,Jennings,Goaltender,64.28,86,65,65,80,58,58,72,35,70,68,60
Sonny,Bartlett,Defender,71.992,67,34,71,61,73,99,82,95,83,59,51
Caleb,Alfaro,Defender,69.598,73,64,81,69,73,60,44,63,86,63,81
Dallas,Jacoby,Forward,75.183,88,79,83,63,92,80,41,80,75,64,54
Declan,Allred,Defender,60.557,62,35,68,61,78,60,72,51,89,56,57
Seth,Ridgeway,Defender,69.864,59,55,58,59,99,90,73,74,86,40,66
Jamaal,Correa,Forward,68.003,74,59,72,78,73,68,67,68,68,44,74
Darien,Witherspoon,Defender,72.258,73,53,64,78,86,71,52,60,98,65,77
Kendell,Fowler,Forward,68.668,86,66,73,67,65,73,69,65,88,51,47
Marquez,Dumas,Midfield,73.321,74,81,75,70,90,73,77,62,70,62,51
Eugene,Hoover,Forward,72.125,83,81,94,68,50,82,69,69,52,62,66
Micah,Gaffney,Goaltender,50.053,60,55,45,70,64,39,57,58,34,77,51
Brandon,Timmons,Forward,60.557,65,50,85,77,62,77,68,26,71,59,49
Aiden,Pond,Defender,61.488,49,54,33,62,72,75,73,51,68,82,77
Alvaro,Hiatt,Goaltender,69.465,57,84,71,63,76,46,64,70,83,73,69
Jace,Galbraith,Defender,74.651,74,54,75,73,73,99,56,92,64,77,58
Stuart,Foltz,Defender,68.668,46,87,72,59,79,71,84,78,46,90,38
Blaine,Gage,Goaltender,64.945,81,47,55,68,72,53,88,54,67,57,80
Hakeem,Deal,Defender,69.864,72,96,79,80,63,80,62,60,45,61,61
Marcel,Pollock,Midfield,63.615,60,84,52,63,65,79,65,53,60,56,75
Deon,Staley,Forward,76.38,75,55,77,76,74,72,78,86,74,63,78
Johnathan,Bartlett,Defender,68.402,81,82,27,81,59,52,73,82,52,60,99
Jaron,Guthrie,Goaltender,68.269,48,70,70,46,70,69,74,58,67,98,77
Rohan,Song,Defender,67.87,74,82,62,58,80,64,50,35,73,92,74
Tyreke,Terry,Defender,68.136,63,43,59,99,67,63,63,93,87,50,59
Jadyn,Dobson,Forward,73.587,76,77,74,60,58,75,99,85,61,62,60
Jovany,Diamond,Defender,76.911,77,79,99,70,66,75,84,58,88,67,49
Jayce,Cheek,Defender,71.327,74,57,51,70,66,66,92,59,63,78,94
Bruno,Hurley,Forward,63.881,40,76,71,70,78,78,61,60,74,51,55
Wyatt,Mckinley,Forward,61.355,42,80,62,44,57,69,72,57,58,72,82
Aric,Sapp,Midfield,70.529,58,57,99,73,76,61,61,79,84,64,52
Shaun,Staley,Forward,57.765,68,54,36,43,65,77,75,73,77,59,41
Gregory,Venable,Goaltender,53.377,47,70,65,52,82,67,49,60,30,66,47
Cody,Cooke,Forward,68.934,64,53,99,58,84,67,57,55,64,84,67
Blair,Valdes,Midfield,74.917,54,52,75,61,86,99,77,84,64,79,66
Jack,Rico,Midfield,77.443,57,66,99,96,65,56,80,88,84,61,64
Conrad,Arias,Midfield,80.102,33,99,98,79,73,89,74,66,99,66,60
